Language	Budget	Revenue	Ratio	LogBudget	LogRevenue	LogRatio	Title
EN	7500000	145793296	19.43910613	15.83041358	18.7977004	2.967286817	"Driving Miss Daisy"
OTHER	7500000	32392047	4.3189396	15.83041358	17.29342349	1.463009909	"Rumble in the Bronx"
EN	6500000	24793509	3.814386	15.68731273	17.02609244	1.338779708	"Thank You for Smoking"
EN	10200000	35619521	3.492109902	16.13789828	17.38840439	1.25050611	"Hostel: Part II"
EN	7500000	26096852	3.479580267	15.83041358	17.07732525	1.246911673	"An Education"
EN	10284523	11588205	1.126761543	16.1461507	16.26549833	0.119347627	"Shopgirl"
EN	6500000	12633747	1.943653385	15.68731273	16.35188212	0.66456939	"Narc"
EN	7500000	4245870	0.566116	15.83041358	15.2614573	-0.568956275	"Men with Brooms"
EN	7500000	3347647	0.446352933	15.83041358	15.02376827	-0.80664531	"The Work and the Glory"
EN	8000000	10848783	1.356097875	15.8949521	16.19956347	0.304611366	"Extract"
EN	8000000	5634828	0.7043535	15.8949521	15.54447718	-0.350474918	"Albert Nobbs"
OTHER	7500000	19000000	2.533333333	15.83041358	16.75994954	0.929535959	"The Wave"
EN	7000000	1333124	0.190446286	15.76142071	14.10303562	-1.658385089	"The Neon Demon"
EN	7300000	10329747	1.415033836	15.80338491	16.15053835	0.347153443	"Harry Brown"
EN	7500000	231411584	30.85487787	15.83041358	19.25970843	3.429294853	"Juno"
EN	7200000	116019547	16.11382597	15.78959158	18.56926924	2.77967766	"Diamonds Are Forever"
EN	6000000	245066411	40.84440183	15.60727003	19.3170398	3.70976977	"The Godfather"
EN	4000000	92921203	23.23030075	15.20180492	18.34726241	3.145457493	"Flashdance"
EN	7500000	60722734	8.096364533	15.83041358	17.92182872	2.091415138	"(500) Days of Summer"
EN	7000000	116700000	16.67142857	15.76142071	18.5751171	2.81369639	"The Piano"
EN	7000000	167221571	23.88879586	15.76142071	18.93483026	3.173409556	"Magic Mike"
EN	7000000	161777836	23.11111943	15.76142071	18.90173457	3.140313862	"Live and Let Die"
EN	6600000	37710610	5.713728788	15.70258021	17.44545205	1.742871838	"Jumping the Broom"
EN	7000000	54600000	7.8	15.76142071	17.81554444	2.054123734	"Good Night. and Good Luck."
EN	7000000	49084830	7.012118571	15.76142071	17.70906058	1.947639877	"Capote"
EN	7000000	25405445	3.629349286	15.76142071	17.05047408	1.289053372	"Desperado"
EN	9000000	25000000	2.777777778	16.01273514	17.03438638	1.021651248	"Logan's Run"
EN	7000000	97572000	13.93885714	15.76142071	18.39610112	2.634680418	"The Man with the Golden Gun"
EN	7000000	20256975	2.893853571	15.76142071	16.82400974	1.06258903	"Action Jackson"
EN	7000000	36433975	5.204853571	15.76142071	17.41101228	1.649591569	"Devil's Due"
EN	7000000	14702438	2.100348286	15.76142071	16.50352389	0.742103181	"Flirting with Disaster"
EN	700000	17986781	25.69540143	13.45883561	16.70514766	3.246312043	"Dope"
EN	7000000	14011454	2.001636286	15.76142071	16.4553857	0.693964989	"In Too Deep"
EN	7000000	16829545	2.404220714	15.76142071	16.63864653	0.877225824	"House of 1000 Corpses"
EN	7000000	31430334	4.490047714	15.76142071	17.26328404	1.501863328	"A Serious Man"
EN	7000000	14618727	2.088389571	15.76142071	16.49781394	0.736393229	"Beyond the Lights"
EN	7000000	8373585	1.196226429	15.76142071	15.94059267	0.179171959	"The Last Temptation of Christ"
EN	7000000	7292175	1.041739286	15.76142071	15.80231241	0.040891706	"Outside Providence"
EN	7000000	5000000	0.714285714	15.76142071	15.42494847	-0.336472237	"Split Second"
EN	7000000	4720371	0.674338714	15.76142071	15.36739796	-0.394022751	"The Other Side of Heaven"
OTHER	7000000	29385320	4.197902857	15.76142071	17.19600579	1.434585081	"Veer-Zaara"
EN	7000000	2062066	0.294580857	15.76142071	14.53921895	-1.222201756	"Auto Focus"
EN	7000000	6038942	0.862706	15.76142071	15.61373939	-0.147681318	"We Need to Talk About Kevin"
EN	7000000	1246141	0.178020143	15.76142071	14.03556213	-1.725858573	"Losin' It"
EN	7000000	1429299	0.204185571	15.76142071	14.17269467	-1.588726035	"I Hope They Serve Beer in Hell"
EN	7000000	382946	0.054706571	15.76142071	12.85564927	-2.905771441	"Hesher"
EN	7000000	573335	0.081905	15.76142071	13.25922547	-2.50219524	"Freeheld"
EN	7000000	453079	0.064725571	15.76142071	13.02382178	-2.737598925	"The Extra Man"
OTHER	7000000	1310673	0.187239	15.76142071	14.0860513	-1.675369403	"Hard to Be a God"
EN	7000000	46488	0.006641143	15.76142071	10.74694949	-5.014471213	"Ca$h"
EN	6000000	30471	0.0050785	15.60727003	10.32453069	-5.282739337	"The Boondock Saints"
OTHER	7000000	12400000	1.771428571	15.76142071	16.33320703	0.571786324	"The Snow Queen"
EN	7000000	8900000	1.271428571	15.76142071	16.00156183	0.240141128	"Stargate: The Ark of Truth"
EN	6900000	7993039	1.158411449	15.74703197	15.8940816	0.147049626	"Dazed and Confused"
EN	6900000	44287131	6.418424783	15.74703197	17.6062047	1.859172727	"House at the End of the Street"
OTHER	6800000	7103838	1.044682059	15.73243317	15.77614576	0.043712589	"Incendies"
EN	6500000	255273813	39.27289431	15.68731273	19.3578473	3.670534569	"Annabelle"
EN	6500000	57504069	8.846779846	15.68731273	17.86736627	2.180053534	"Boyz n the Hood"
EN	6500000	54215416	8.340833231	15.68731273	17.80847585	2.121163119	"La Bamba"
EN	6500000	31899000	4.907538462	15.68731273	17.27808522	1.590772484	"Dressed to Kill"
EN	6500000	28451622	4.377172615	15.68731273	17.16371573	1.476402994	"Go"
EN	6500000	13368437	2.056682615	15.68731273	16.40840704	0.721094304	"Friends with Money"
EN	6500000	12376563	1.904086615	15.68731273	16.33131516	0.644002427	"The Andromeda Strain"
EN	6500000	17693675	2.722103846	15.68731273	16.68871779	1.001405054	"Shame"
EN	6500000	11850214	1.823109846	15.68731273	16.28785648	0.60054375	"Layer Cake"
EN	6500000	2025032	0.311543385	15.68731273	14.52109606	-1.166216674	"The Work and the Glory II: American Zion"
EN	6500000	2401510	0.369463077	15.68731273	14.69160826	-0.995704471	"The East"
EN	6500000	1548955	0.238300769	15.68731273	14.25309107	-1.434221667	"A Home at the End of the World"
EN	6500000	1521261	0.234040154	15.68731273	14.23505015	-1.452262581	"The Messenger"
EN	6400000	78371200	12.2455	15.67180855	18.17696707	2.505158523	"The Terminator"
OTHER	4800000	79384880	16.53851667	15.38412648	18.18981848	2.805692004	"Good bye. Lenin!"
EN	4000000	14237000	3.55925	15.20180492	16.47135477	1.269549849	"The Return of the Living Dead"
EN	6000000	2122561	0.353760167	15.60727003	14.56813394	-1.039136091	"Mallrats"
EN	6000000	181813770	30.302295	15.60727003	19.01849348	3.411223452	"Grease"
EN	6000000	138530565	23.0884275	15.60727003	18.74660155	3.139331518	"Platoon"
EN	6000000	119114517	19.8524195	15.60727003	18.59559592	2.988325889	"Fahrenheit 9/11"
EN	6000000	102308889	17.0514815	15.60727003	18.44350712	2.836237091	"Butch Cassidy and the Sundance Kid"
EN	6000000	102272727	17.0454545	15.60727003	18.4431536	2.83588357	"Mary Poppins"
EN	6000000	43656822	7.276137	15.60727003	17.59187012	1.98460009	"West Side Story"
EN	6000000	39846344	6.641057333	15.60727003	17.50054121	1.893271188	"Caddyshack"
EN	6000000	25059640	4.176606667	15.60727003	17.03676914	1.429499115	"The Wood"
EN	6000000	23341568	3.890261333	15.60727003	16.96574636	1.358476336	"The Usual Suspects"
EN	8000000	22168359	2.771044875	15.8949521	16.91417656	1.01922446	"A Nightmare on Elm Street 5: The Dream Child"
EN	5000000	38275483	7.6550966	15.42494847	17.46032012	2.035371648	"National Lampoon’s Van Wilder"
EN	6000000	44703995	7.450665833	15.60727003	17.61557343	2.008303402	"The Wrestler"
EN	6000000	20400000	3.4	15.60727003	16.83104546	1.223775432	"Duel in the Sun"
EN	6000000	50244700	8.374116667	15.60727003	17.73241563	2.1251456	"Escape from New York"
EN	6000000	18197398	3.032899667	15.60727003	16.71678917	1.109519148	"Daddy Day Camp"
OTHER	12716953	18814720	1.479499059	16.35844654	16.7501501	0.391703557	"Mr. Nice Guy"
EN	6000000	18750246	3.125041	15.60727003	16.74671743	1.139447403	"A Mighty Wind"
EN	6000000	58000000	9.666666667	15.60727003	17.87595357	2.268683541	"Sliding Doors"
EN	6000000	12000000	2	15.60727003	16.30041721	0.693147181	"Tales from the Hood"
EN	6000000	48027970	8.004661667	15.60727003	17.68729411	2.08002408	"The Last King of Scotland"
EN	5000000	11642254	2.3284508	15.42494847	16.27015162	0.845203154	"Halloween 5: The Revenge of Michael Myers"
EN	5000000	9206470	1.841294	15.42494847	16.03541706	0.610468585	"Bernie"
EN	6000000	7518876	1.253146	15.60727003	15.83292722	0.225657189	"Dolphins and Whales: Tribes of the Ocean"
EN	6000000	6852450	1.142075	15.60727003	15.74011681	0.132846783	"200 Cigarettes"
EN	6000000	13231461	2.2052435	15.60727003	16.39810796	0.790837934	"The Words"
EN	6000000	6670712	1.111785333	15.60727003	15.71323716	0.105967132	"City Island"
EN	6000000	19560274	3.260045667	15.60727003	16.78901123	1.181741203	"The Guard"
EN	7000000	6230276	0.890039429	15.76142071	15.64493119	-0.116489515	"College"
EN	6000000	10409377	1.734896167	15.60727003	16.15821759	0.550947565	"The Virgin Suicides"
EN	5500000	5483299	0.996963455	15.52025865	15.51721749	-0.003041165	"Wish I Was Here"
EN	6000000	4398989	0.733164833	15.60727003	15.2968853	-0.310384727	"Simply Irresistible"
EN	6000000	3283371	0.5472285	15.60727003	15.0043812	-0.602888831	"Only the Strong"
EN	6000000	2944752	0.490792	15.60727003	14.89553516	-0.711734866	"Shattered Glass"
EN	6000000	2025238	0.337539667	15.60727003	14.52119778	-1.086072245	"Novocaine"
EN	6244087	638641	0.102279324	15.64714549	13.36709776	-2.280047734	"The Wild Bunch"
EN	6000000	2899975	0.483329167	15.60727003	14.88021267	-0.727057353	"The Wackness"
EN	6000000	869325	0.1448875	15.60727003	13.67547233	-1.9317977	"Beastmaster 2: Through the Portal of Time"
EN	6000000	399611	0.066601833	15.60727003	12.89824685	-2.709023174	"The 5th Quarter"
EN	134005	1332231	9.941651431	11.80563239	14.10236554	2.296733147	"Snow Flower and the Secret Fan"
EN	6000000	69497	0.011582833	15.60727003	11.14903887	-4.458231162	"Surfer. Dude"
EN	12000000	66351	0.00552925	16.30041721	11.10271411	-5.197703097	"Deadfall"
EN	5952000	2120439	0.356256552	15.59923786	14.5671337	-1.032104155	"Videodrome"
OTHER	5300000	3897799	0.735433774	15.48321738	15.17592259	-0.307294786	"The Spanish Apartment"
EN	6000000	32251	0.005375167	15.60727003	10.38130433	-5.225965698	"Song One"
OTHER	4000000	530048	0.132512	15.20180492	13.18072285	-2.021082072	"Winter in Wartime"
EN	5800000	6800000	1.172413793	15.57336848	15.73243317	0.159064695	"The Train"
OTHER	6000000	27165581	4.527596833	15.60727003	17.11746133	1.510191298	"The Protector"
EN	3500159	76578641	21.8786178	15.06831895	18.15382876	3.085509804	"Bend It Like Beckham"
EN	5800000	7000000	1.206896552	15.57336848	15.76142071	0.188052232	"Crossover"
OTHER	5600000	18469680	3.298157143	15.53827716	16.73164103	1.193363871	"[REC]_"
EN	5500000	159616327	29.02115036	15.52025865	18.88828354	3.368024887	"The Sting"
EN	5500000	58972904	10.72234618	15.52025865	17.89258864	2.372329992	"Chariots of Fire"
EN	5500000	15700000	2.854545455	15.52025865	16.56917127	1.04891262	"High Plains Drifter"
EN	5500000	4865000	0.884545455	15.52025865	15.39757727	-0.122681377	"Galaxina"
EN	4361898	3031801	0.695064626	15.28841784	14.92466739	-0.363750451	"Mambo Italiano"
EN	5000000	2466444	0.4932888	15.42494847	14.718288	-0.706660475	"Wonderland"
EN	6500000	37295445	5.737760769	15.68731273	17.43438176	1.747069024	"Do the Right Thing"
OTHER	2200000	11502151	5.228250455	14.60396792	16.25804462	1.654076701	"Rang De Basanti"
EN	5500000	5000000	0.909090909	15.52025865	15.42494847	-0.09531018	"Miss Julie"
EN	4000000	152925093	38.23127325	15.20180492	18.84545877	3.643653852	"Saw II"
EN	15000000	108286421	7.219094733	16.52356076	18.50029032	1.976729562	"10 Cloverfield Lane"
EN	5000000	64282312	12.8564624	15.42494847	17.97879507	2.553846595	"Jackass: The Movie"
EN	4900000	44107032	9.001435102	15.40474576	17.60212978	2.19738402	"Lights Out"
EN	5000000	205703818	41.1407636	15.42494847	19.14194792	3.716999445	"Paranormal Activity 3"
EN	5000000	103590271	20.7180542	15.42494847	18.45595397	3.031005504	"Ouija"
EN	5000000	44793222	8.9586444	15.42494847	17.61756739	2.192618921	"A Nightmare on Elm Street 3: Dream Warriors"
OTHER	5500000	99067206	18.01221927	15.52025865	18.41130903	2.891050376	"Instructions Not Included"
EN	5000000	142817992	28.5635984	15.42494847	18.77708159	3.352133124	"Paranormal Activity 4"
EN	4100000	36000000	8.780487805	15.22649753	17.3990295	2.172531965	"The Robe"
EN	5000000	41833347	8.3666694	15.42494847	17.54920435	2.124255884	"The Return of the Pink Panther"
EN	11000000	34872033	3.170184818	16.21340583	17.36719572	1.153789888	"Freddy's Dead: The Final Nightmare"
EN	8000000	60378584	7.547323	15.8949521	17.91614503	2.021192931	"Monster"
EN	5000000	28200000	5.64	15.42494847	17.15483254	1.729884066	"20.000 Leagues Under the Sea"
EN	5000000	86362372	17.2724744	15.42494847	18.27406263	2.849114159	"Paranormal Activity: The Marked Ones"
EN	5000000	26010864	5.2021728	15.42494847	17.07402485	1.649076384	"The Elephant Man"
EN	5000000	55198285	11.039657	15.42494847	17.82644244	2.401493972	"Dallas Buyers Club"
EN	3300000	64110728	19.42749333	15.00943303	17.97612227	2.966689245	"The Lazarus Effect"
EN	9000000	39723096	4.413677333	16.01273514	17.49744334	1.484708204	"Memento"
EN	5000000	44030246	8.8060492	15.42494847	17.60038736	2.175438894	"Oculus"
EN	5000000	26888376	5.3776752	15.42494847	17.10720463	1.682256162	"Clerks II"
EN	5000000	110000000	22	15.42494847	18.51599092	3.091042453	"Billy Elliot"
EN	4600000	23198652	5.043185217	15.34156686	16.95960473	1.61803787	"The Way Way Back"
EN	3500000	20659423	5.902692286	15.06827353	16.84368209	1.775408566	"The Man from Snowy River"
EN	10000000	17273593	1.7273593	16.11809565	16.66468948	0.546593826	"Our Idiot Brother"
EN	5000000	24804129	4.9608258	15.42494847	17.02652069	1.601572219	"Race"
EN	5000000	40100000	8.02	15.42494847	17.50688689	2.081938422	"As Above. So Below"
EN	5000000	43884652	8.7769304	15.42494847	17.5970752	2.172126734	"Still Alice"
EN	5000000	15000000	3	15.42494847	16.52356076	1.098612289	"The Egyptian"
EN	5000000	19905359	3.9810718	15.42494847	16.80649955	1.38155108	"Nighthawks"
EN	5000000	14000000	2.8	15.42494847	16.45456789	1.029619417	"Friday the 13th Part VIII: Jason Takes Manhattan"
EN	5000000	368744044	73.7488088	15.42494847	19.72561331	4.300664843	"My Big Fat Greek Wedding"
EN	5000000	31724284	6.3448568	15.42494847	17.272593	1.847644532	"Spring Breakers"
EN	5000000	15116634	3.0233268	15.42494847	16.53130628	1.106357814	"Halloween: The Curse of Michael Myers"
OTHER	5000000	33616692	6.7233384	15.42494847	17.33053329	1.905584817	"Y Tu Mamá También"
EN	4000000	30039392	7.509848	15.20180492	17.21802014	2.016215226	"Shaun of the Dead"
EN	5000000	13269963	2.6539926	15.42494847	16.40101362	0.976065148	"Lone Star"
EN	5000000	17768757	3.5537514	15.42494847	16.69295225	1.268003778	"Halloween 4: The Return of Michael Myers"
EN	5000000	12232628	2.4465256	15.42494847	16.31961737	0.894668896	"Lone Wolf McQuade"
EN	5000000	25562924	5.1125848	15.42494847	17.05665358	1.631705108	"Apollo 18"
EN	5000000	16174377	3.2348754	15.42494847	16.59893888	1.173990411	"Sunshine Cleaning"
EN	5000000	54418872	10.8837744	15.42494847	17.81222156	2.387273093	"No Escape"
EN	5000000	12200000	2.44	15.42494847	16.31694651	0.891998039	"Solomon and Sheba"
EN	20000000	21164799	1.05823995	16.81124283	16.86784994	0.056607104	"Fifty Shades of Black"
OTHER	8000000	3432342	0.42904275	15.8949521	15.04875338	-0.846198715	"The Barbarian Invasions"
EN	5000000	7230000	1.446	15.42494847	15.79374959	0.368801124	"Force 10 from Navarone"
OTHER	5000000	5321508	1.0643016	15.42494847	15.48726728	0.062318809	"Once Upon a Time in the West"
EN	5000000	5476060	1.095212	15.42494847	15.51589642	0.090947952	"Made"
EN	5000000	9760104	1.9520208	15.42494847	16.09381361	0.668865144	"Moon"
EN	5000000	4074023	0.8148046	15.42494847	15.22014152	-0.204806949	"Sea Rex 3D: Journey to a Prehistoric World"
EN	5000000	3263585	0.652717	15.42494847	14.99833684	-0.426611628	"The Sweet Hereafter"
OTHER	4000000	41424067	10.35601675	15.20180492	17.5393726	2.337567679	"Of Gods and Men"
EN	5000000	4040588	0.8081176	15.42494847	15.21190078	-0.213047686	"Bottle Shock"
EN	5000000	3049135	0.609827	15.42494847	14.9303685	-0.494579969	"Heavenly Creatures"
EN	5000000	4842699	0.9685398	15.42494847	15.39298277	-0.031965703	"90 Minutes in Heaven"
EN	5000000	2614773	0.5229546	15.42494847	14.77668784	-0.648260626	"Everything Must Go"
EN	5000000	1980338	0.3960676	15.42494847	14.4987781	-0.926170375	"Zero Effect"
EN	5000000	8203235	1.640647	15.42494847	15.92003915	0.495090676	"The Machinist"
EN	5000000	2450846	0.4901692	15.42494847	14.71194383	-0.713004641	"Kill the Messenger"
EN	5000000	5129058	1.0258116	15.42494847	15.45043257	0.025484104	"Rabbit Hole"
EN	5000000	742898	0.1485796	15.42494847	13.51831403	-1.906634437	"Party Monster"
EN	5000000	3220371	0.6440742	15.42494847	14.98500713	-0.439941342	"Green Room"
EN	5000000	846704	0.1693408	15.42494847	13.64910644	-1.775842027	"Atlas Shrugged Part III: Who is John Galt?"
EN	7000000	560069	0.080009857	15.76142071	13.23581527	-2.525605438	"Bottle Rocket"
EN	5000000	5476793	1.0953586	15.42494847	15.51603027	0.091081798	"Tucker and Dale vs Evil"
EN	5000000	98450062	19.6900124	15.42494847	18.40505999	2.980111522	"The Visit"
EN	5000000	782102	0.1564204	15.42494847	13.56974045	-1.855208025	"Redacted"
OTHER	5000000	17872796	3.5745592	15.42494847	16.69879034	1.273841868	"Soul Kitchen"
EN	1000000	24475416	24.475416	13.81551056	17.01317974	3.197669185	"Sling Blade"
EN	4798235	209696	0.043702737	15.3837587	12.25341414	-3.130344558	"The Awakening"
EN	4800000	80578934	16.78727792	15.38412648	18.20474781	2.820621333	"Hostel"
EN	5000000	3099314	0.6198628	15.42494847	14.94669135	-0.478257116	"Take Shelter"
EN	4700000	8025872	1.70763234	15.36307307	15.89818088	0.535107815	"The Texas Chainsaw Massacre 2"
EN	4638783	11000000	2.371311613	15.34996261	16.21340583	0.863443225	"Pat Garrett & Billy the Kid"
EN	4800000	10337387	2.153622292	15.38412648	16.15127769	0.767151211	"Only God Forgives"
EN	4500000	146198896	32.48864356	15.31958795	18.80047855	3.480890599	"Police Academy"
EN	4500000	58853106	13.078468	15.31958795	17.89055517	2.570967214	"The Blue Lagoon"
EN	6000000	254700832	42.45013867	15.60727003	19.35560021	3.748330179	"Four Weddings and a Funeral"
EN	4500000	27092880	6.02064	15.31958795	17.11478152	1.795193566	"Fast Times at Ridgemont High"
EN	4500000	10400000	2.311111111	15.31958795	16.15731636	0.837728409	"Moby Dick"
EN	15000000	13060843	0.870722867	16.52356076	16.38512923	-0.138431531	"25th Hour"
EN	4500000	7011317	1.558070444	15.31958795	15.76303612	0.443448161	"Bound"
EN	4500000	7390108	1.642246222	15.31958795	15.81565291	0.496064952	"Requiem for a Dream"
EN	5000000	10429707	2.0859414	15.42494847	16.16016873	0.735220264	"Moms' Night Out"
EN	6000000	1270522	0.211753667	15.60727003	14.0549384	-1.55233163	"Donnie Darko"
EN	4500000	744816	0.165514667	15.31958795	13.52089249	-1.798695468	"Life During Wartime"
EN	4500000	3606395	0.801421111	15.31958795	15.09821922	-0.221368738	"After.Life"
EN	3000000	108981275	36.32709167	14.91412285	18.50668664	3.59256379	"One Flew Over the Cuckoo's Nest"
OTHER	4500000	32000000	7.111111111	15.31958795	17.28124646	1.961658506	"Airlift"
EN	3730500	6294161	1.687216459	15.13205283	15.65513294	0.523080105	"The Sweeney"
EN	8000000	41400000	5.175	15.8949521	17.53879144	1.643839339	"Whale Rider"
OTHER	4200000	32000000	7.619047619	15.25059508	17.28124646	2.030651378	"Night Watch"
EN	3705538	62548947	16.87985577	15.12533902	17.95145996	2.826120945	"The Crying Game"
EN	4000000	125728258	31.4320645	15.20180492	18.64963345	3.447828534	"Porky's"
EN	114000	30000000	263.1578947	11.64395373	17.21670794	5.572754212	"Night of the Living Dead"
EN	4000000	119723856	29.930964	15.20180492	18.60069845	3.39889353	"Lost in Translation"
EN	4000000	38251425	9.56285625	15.20180492	17.45969137	2.257886453	"Annie Hall"
EN	4000000	36000000	9	15.20180492	17.3990295	2.197224577	"The Greatest Show on Earth"
EN	4000000	44909486	11.2273715	15.20180492	17.6201596	2.418354681	"Monster's Ball"
EN	4000000	187112	0.046778	15.20180492	12.13946265	-3.062342272	"Maggie"
EN	3600000	49800000	13.83333333	15.0964444	17.72352554	2.627081139	"Leaving Las Vegas"
EN	4000000	52425855	13.10646375	15.20180492	17.77491044	2.573105525	"The Boy Next Door"
EN	4000000	14400000	3.6	15.20180492	16.48273876	1.280933845	"Trapeze"
EN	3500000	34705850	9.915957143	15.06827353	17.36241882	2.294145292	"The Kids Are All Right"
EN	4000000	13008928	3.252232	15.20180492	16.38114645	1.17934153	"They Live"
EN	4000000	11744471	2.93611775	15.20180492	16.27889313	1.077088216	"The Great Escape"
EN	5000000	15179302	3.0358604	15.42494847	16.53544335	1.110494877	"The Last Exorcism Part II"
EN	4000000	44349000	11.08725	15.20180492	17.60760072	2.405795799	"Boyhood"
EN	4000000	31584901	7.89622525	15.20180492	17.26818975	2.066384829	"Scoop"
EN	7000000	10229331	1.461333	15.76142071	16.14076974	0.379349033	"The Wash"
EN	6000000	9000000	1.5	15.60727003	16.01273514	0.405465108	"3 Strikes"
EN	4000000	8200000	2.05	15.20180492	15.91964471	0.717839793	"The Misfits"
EN	4000000	6000000	1.5	15.20180492	15.60727003	0.405465108	"Topaz"
EN	4000000	4630045	1.15751125	15.20180492	15.34807715	0.146272226	"Let's Go to Prison"
EN	4000000	4300000	1.075	15.20180492	15.27412558	0.072320662	"Four Rooms"
EN	4000000	9304609	2.32615225	15.20180492	16.04602043	0.844215508	"Secretary"
EN	4000000	3468572	0.867143	15.20180492	15.05925354	-0.142551379	"Talk Radio"
EN	4000000	2426851	0.60671275	15.20180492	14.70210509	-0.499699829	"You Kill Me"
EN	4000000	1104682	0.2761705	15.20180492	13.91506807	-1.28673685	"Red State"
EN	4000000	866999	0.21674975	15.20180492	13.6727931	-1.529011817	"Mirrormask"
EN	4000000	2365467	0.59136675	15.20180492	14.67648602	-0.525318896	"Joe"
EN	3000000	302204	0.100734667	14.91412285	12.61885757	-2.295265282	"Shooting Fish"
EN	1300000	354704	0.272849231	14.07787482	12.77903892	-1.298835905	"Prison"
EN	9500000	120000	0.012631579	16.06680236	11.69524702	-4.371555335	"Trust"
EN	16000000	318982	0.019936375	16.58809928	12.67288995	-3.915209326	"Adore"
OTHER	4000000	146402	0.0366005	15.20180492	11.89411154	-3.307693377	"Mondays in the Sun"
EN	650000	33245	0.051146154	13.38472764	10.41165966	-2.973067983	"Stake Land"
EN	4000000	355688	0.088922	15.20180492	12.78180922	-2.419995698	"Another Happy Day"
EN	4000000	25345000	6.33625	15.20180492	17.04809203	1.846287111	"A Lonely Place to Die"
EN	3950000	8000000	2.025316456	15.18922614	15.8949521	0.705725963	"Hell's Angels"
EN	3900000	28350000	7.269230769	15.17648711	17.16013759	1.983650477	"A Man for All Seasons"
EN	3800000	23689877	6.234178158	15.15051162	16.98055838	1.830046759	"Network"
EN	4000000	400176459	100.0441148	15.20180492	19.80741616	4.605611236	"Gone with the Wind"
EN	3800000	14873	0.003913947	15.15051162	9.607302768	-5.543208857	"Major Dundee"
EN	3768785	8000000	2.122700021	15.14226323	15.8949521	0.752688873	"Annie Get Your Gun"
EN	967686	4270000	4.412588381	13.78266293	15.26712439	1.484461452	"Four Lions"
EN	3500000	44462	0.012703429	15.06827353	10.70239017	-4.365883356	"Defendor"
EN	3700000	2956000	0.798918919	15.12384338	14.89934756	-0.224495817	"The Pirate"
EN	4000000	13401952	3.350488	15.20180492	16.41091093	1.209106007	"The History Boys"
EN	3600000	44785053	12.4402925	15.0964444	17.617385	2.5209406	"Midnight Cowboy"
EN	3500000	257850122	73.67146343	15.06827353	19.36788905	4.299615525	"The Full Monty"
EN	3500000	83453539	23.84386829	15.06827353	18.23980062	3.171527089	"Airplane!"
EN	3500000	28215918	8.061690857	15.06827353	17.15539684	2.087123318	"Friday"
EN	3500000	27900000	7.971428571	15.06827353	17.14413725	2.07586372	"Menace II Society"
EN	3500000	14000000	4	15.06827353	16.45456789	1.386294361	"Creepshow 2"
EN	3716946	5000000	1.345190379	15.12841292	15.42494847	0.296535549	"The Ballad of Cable Hogue"
EN	3500000	13007551	3.716443143	15.06827353	16.38104059	1.312767066	"In Cold Blood"
EN	3500000	12800000	3.657142857	15.06827353	16.36495573	1.296682202	"The Nun's Story"
EN	3500000	12000000	3.428571429	15.06827353	16.30041721	1.232143681	"Harper"
EN	3500000	12600000	3.6	15.06827353	16.34920737	1.280933845	"Frenzy"
EN	3500000	40423945	11.54969857	15.06827353	17.51493287	2.446659339	"The Witch"
EN	3500000	9482579	2.709308286	15.06827353	16.06496688	0.996693357	"She's the One"
EN	10000000	6451628	0.6451628	16.11809565	15.67984306	-0.438252591	"Gods and Monsters"
OTHER	2000000	33965843	16.9829215	14.50865774	17.34086596	2.832208221	"The Secret in Their Eyes"
EN	3600000	5923044	1.64529	15.0964444	15.59436106	0.49791666	"Evil Dead II"
OTHER	3500000	4159678	1.188479429	15.06827353	15.24094823	0.172674699	"Troll Hunter"
EN	3500000	113783	0.032509429	15.06827353	11.6420484	-3.426225122	"Winter Passing"
EN	3400000	31063038	9.136187647	15.03928599	17.25152918	2.212243192	"High Anxiety"
OTHER	8000000	127392239	15.92402988	15.8949521	18.66278138	2.767829281	"March of the Penguins"
EN	3500000	19504039	5.572582571	15.06827353	16.78613213	1.717858604	"Margin Call"
EN	3000000	3830137	1.276712333	14.91412285	15.15841113	0.244288284	"Choke"
EN	3300000	13092000	3.967272727	15.00943303	16.38751191	1.378078888	"Whiplash"
OTHER	3300000	30641770	9.285384848	15.00943303	17.23787467	2.228441642	"City of God"
EN	600000	4000000	6.666666667	13.30468493	15.20180492	1.897119985	"Human Traffic"
OTHER	3800000	16800000	4.421052632	15.15051162	16.63688944	1.48637782	"The Hunt"
EN	3300000	45000	0.013636364	15.00943303	10.71441777	-4.295015258	"The Opposite Sex"
EN	3200000	33395426	10.43607063	14.97866137	17.3239295	2.345268135	"Rosemary's Baby"
EN	3200000	8000000	2.5	14.97866137	15.8949521	0.916290732	"The Man Who Shot Liberty Valance"
EN	3200000	5332926	1.666539375	14.97866137	15.48941061	0.510749246	"Beginners"
EN	2700000	141000000	52.22222222	14.80876233	18.76427045	3.955508117	"Animal House"
EN	2500000	124881062	49.9524248	14.73180129	18.64287234	3.911071048	"Goldfinger"
EN	3180000	9644124	3.032743396	14.97239175	16.08185938	1.109467621	"It's a Wonderful Life"
EN	4000000	16491080	4.12277	15.20180492	16.61833019	1.416525268	"Trainspotting"
EN	3000000	177512032	59.17067733	14.91412285	18.99454895	4.080426104	"Paranormal Activity 2"
EN	4000000	35564473	8.89111825	15.20180492	17.38685775	2.185052829	"Bowling for Columbine"
